lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,beta_raw.1,beta_raw.2,beta_raw.3,beta_raw.4,beta_raw.5,beta_raw.6,beta_raw.7,beta_raw.8,beta_raw.9,beta_raw.10,beta_raw.11,beta_raw.12,beta_raw.13,beta_raw.14,beta_raw.15,beta_raw.16,beta_raw.17,beta_raw.18,beta_raw.19,beta_raw.20,beta_raw.21,beta_raw.22,beta_raw.23,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,norm
# Adaptation terminated
# Step size = 0.151695
# Diagonal elements of inverse mass matrix:
# 0.404582, 0.224494, 0.685881, 0.456659, 0.380265, 0.414224, 0.196387, 0.285231, 0.234337, 0.209745, 0.502202, 0.370394, 0.162439, 0.419093, 0.274297, 0.377738, 0.553896, 0.774812, 0.407203, 0.474986, 0.134483, 0.216251, 0.192005, 0.657311, 0.300013, 0.233999, 0.493815, 0.268941, 0.273315, 0.285334, 0.17061, 0.270636, 0.160861, 0.263417, 0.31326, 0.282115, 0.149221, 0.237485, 0.392068, 0.247231, 0.248677, 0.557605, 0.293086, 0.432522, 0.242783, 0.296433, 0.171184
-98.6899,0.98235,0.151695,6,63,0,116.294,1.86585,1.99455,0.502929,0.814103,2.44829,0.567431,0.892029,0.842098,2.25286,2.85688,0.727566,0.734298,2.29386,1.32245,1.79494,0.406733,0.287109,0.0829095,0.685008,0.734718,2.72152,2.08197,2.90756,1.19408,-0.521443,0.825509,-0.0581737,-0.875618,0.144235,-0.460277,0.0288424,1.13332,-0.0938008,0.446121,0.012305,-0.183873,0.769739,0.0120155,0.506165,-0.917124,0.0242545,-0.346335,-1.02373,0.647343,1.22035,0.299554,0.0107815,-0.521443,0.825509,-0.0581737,-0.875618,0.144235,-0.460277,0.0288424,1.13332,-0.0938008,0.446121,0.012305,-0.183873,0.769739,0.0120155,0.506165,-0.917124,0.0242545,-0.346335,-1.02373,0.647343,1.22035,0.299554,0.0107815,-1.60016,1.60016
-95.7797,0.816394,0.151695,4,15,0,116.965,1.60018,2.75578,0.498346,0.941221,2.56908,0.435676,0.981037,1.10357,2.63961,3.58638,0.669459,0.690631,2.23957,2.55189,1.84353,0.444287,0.205525,0.137703,0.479131,1.01061,2.45233,2.36849,2.94749,0.772579,-0.44678,0.916138,-0.273617,-0.765479,-0.180939,-0.245409,0.167543,1.10206,0.181666,0.292523,0.0565235,-0.0458911,0.650291,-0.551467,0.308825,-0.788416,-0.0562107,-0.797978,-0.841061,0.613863,1.35936,0.0634596,0.0974353,-0.44678,0.916138,-0.273617,-0.765479,-0.180939,-0.245409,0.167543,1.10206,0.181666,0.292523,0.0565235,-0.0458911,0.650291,-0.551467,0.308825,-0.788416,-0.0562107,-0.797978,-0.841061,0.613863,1.35936,0.0634596,0.0974353,-0.816437,0.816437
-97.5997,0.968241,0.151695,5,31,0,117.053,1.36486,3.47206,0.19818,1.303,2.38029,0.779183,0.648363,0.891416,2.33402,2.47723,0.240775,0.454408,0.988926,1.70257,1.39935,1.07732,0.964235,0.973223,0.948778,0.375177,1.69713,1.20943,2.29177,0.19018,-0.889277,-0.627931,0.262874,0.112238,0.175492,0.44464,-0.127775,0.356683,0.363442,0.528852,-0.129796,-0.233969,0.673137,0.252403,1.31701,-1.18933,-0.443803,-0.647114,-1.2499,-0.168244,0.720144,0.261197,0.394746,-0.889277,-0.627931,0.262874,0.112238,0.175492,0.44464,-0.127775,0.356683,0.363442,0.528852,-0.129796,-0.233969,0.673137,0.252403,1.31701,-1.18933,-0.443803,-0.647114,-1.2499,-0.168244,0.720144,0.261197,0.394746,-0.15571,0.15571
-97.6021,0.848065,0.151695,5,31,0,120.065,2.09956,2.23853,0.752793,0.686621,1.33862,0.212008,1.36095,1.07161,2.42314,3.25414,0.307607,0.317988,1.11378,2.42447,0.682849,0.751583,1.74308,0.823671,0.526488,0.462334,2.24927,1.83101,2.41398,0.768882,-0.422914,0.931921,-0.369018,-0.835922,0.119118,0.873703,0.0225735,0.762673,-0.713442,-0.09437,0.0291431,0.35271,0.685253,-0.443549,0.107877,-0.904907,-0.645159,-0.456377,-0.19315,0.117519,0.886936,0.777714,-0.358978,-0.422914,0.931921,-0.369018,-0.835922,0.119118,0.873703,0.0225735,0.762673,-0.713442,-0.09437,0.0291431,0.35271,0.685253,-0.443549,0.107877,-0.904907,-0.645159,-0.456377,-0.19315,0.117519,0.886936,0.777714,-0.358978,-0.229355,0.229355
-95.6304,0.953231,0.151695,5,31,0,122.332,1.83539,2.85852,0.340731,2.0339,0.951687,1.7467,1.18827,1.01455,0.795627,1.71903,1.5783,1.3381,1.74422,1.68264,1.5192,1.98826,0.245297,0.659569,1.12002,0.585548,1.58853,0.899425,1.06965,0.536024,-0.436686,-0.695806,1.07044,0.324474,-1.02556,-0.606499,0.0261453,1.01684,-0.105441,0.947462,-0.550317,-0.161386,0.513848,-0.41405,0.551065,-0.72721,-0.337704,-0.231516,-0.415579,0.303916,0.800022,0.227741,0.129831,-0.436686,-0.695806,1.07044,0.324474,-1.02556,-0.606499,0.0261453,1.01684,-0.105441,0.947462,-0.550317,-0.161386,0.513848,-0.41405,0.551065,-0.72721,-0.337704,-0.231516,-0.415579,0.303916,0.800022,0.227741,0.129831,-0.204037,0.204037
-98.3912,0.912729,0.151695,5,31,0,119.051,1.23012,0.825126,0.68219,1.63547,0.653928,0.457903,1.07009,0.51943,1.25858,1.69379,0.287967,0.950638,1.03305,1.04999,0.417259,0.375777,4.07213,0.788863,0.704634,0.894613,3.95594,2.16917,0.797344,0.855118,0.714699,-0.334569,-0.703365,-0.320011,-1.05215,0.347063,0.58802,0.958723,-0.735762,1.00705,-0.00903811,0.509241,-0.112555,-0.100519,-0.184219,-0.504724,-0.655179,-0.107584,-0.581404,0.925765,0.934354,0.572201,-0.835559,0.714699,-0.334569,-0.703365,-0.320011,-1.05215,0.347063,0.58802,0.958723,-0.735762,1.00705,-0.00903811,0.509241,-0.112555,-0.100519,-0.184219,-0.504724,-0.655179,-0.107584,-0.581404,0.925765,0.934354,0.572201,-0.835559,-0.320488,0.320488
-97.3427,0.994182,0.151695,5,31,0,117.773,1.76759,2.4323,0.186134,2.60081,0.872346,0.875314,1.57991,0.758614,0.919215,2.62498,1.55365,0.32243,2.16701,1.34066,0.507822,0.347037,0.479546,0.246178,0.447608,0.94959,1.64457,1.24637,1.28683,0.404906,-0.357509,-0.332539,0.570687,-0.534523,-0.668782,0.332863,0.0917279,0.603976,-0.568076,1.41659,0.242465,0.330061,-0.558841,-0.880518,0.804806,-0.959937,-0.251459,0.848975,-0.514388,0.487256,0.789135,0.269149,0.012907,-0.357509,-0.332539,0.570687,-0.534523,-0.668782,0.332863,0.0917279,0.603976,-0.568076,1.41659,0.242465,0.330061,-0.558841,-0.880518,0.804806,-0.959937,-0.251459,0.848975,-0.514388,0.487256,0.789135,0.269149,0.012907,-1.17403,1.17403
-98.4698,0.996569,0.151695,5,31,0,116.599,2.38358,1.55045,0.203812,0.49532,1.13846,1.43572,0.849535,1.04112,1.50783,2.95483,1.376,2.33757,1.24996,0.7191,0.853284,0.510725,1.45214,0.404326,0.680892,2.18441,2.31951,2.23236,2.07078,0.0645317,-0.626857,0.628504,0.337108,0.103901,-0.656153,0.108986,0.625196,0.16873,-0.671367,0.949568,0.124547,0.22676,-0.00247049,-0.0385867,0.321157,-0.183688,-0.371829,0.392826,-1.28312,0.466767,0.568733,0.255112,-0.287378,-0.626857,0.628504,0.337108,0.103901,-0.656153,0.108986,0.625196,0.16873,-0.671367,0.949568,0.124547,0.22676,-0.00247049,-0.0385867,0.321157,-0.183688,-0.371829,0.392826,-1.28312,0.466767,0.568733,0.255112,-0.287378,-1.15644,1.15644
-96.2339,0.98508,0.151695,5,31,0,116.705,0.877173,2.1102,0.479794,3.02901,1.61095,0.985378,1.30218,0.608039,1.58785,2.05257,0.577834,0.282795,1.17781,2.71509,0.811343,0.874028,0.748946,1.38452,0.848688,0.333702,2.36803,1.06934,1.1211,1.20732,0.122736,-0.622814,-0.21555,-1.00181,-0.406263,0.242442,0.389854,2.06311,-0.113772,0.233298,-0.596869,-0.219301,-0.376997,-0.511693,1.35575,-0.0669439,-1.23623,0.265345,0.244289,0.39117,0.812519,0.259204,0.0633778,0.122736,-0.622814,-0.21555,-1.00181,-0.406263,0.242442,0.389854,2.06311,-0.113772,0.233298,-0.596869,-0.219301,-0.376997,-0.511693,1.35575,-0.0669439,-1.23623,0.265345,0.244289,0.39117,0.812519,0.259204,0.0633778,-1.07485,1.07485
-102.189,0.867617,0.151695,5,31,0,123.694,1.16744,2.77047,1.79395,1.06928,0.512663,0.876222,1.37918,0.425121,3.20521,1.585,0.604383,1.59098,1.71188,1.54442,2.02433,0.88817,1.36733,0.610113,1.44649,0.341287,2.2902,0.503887,1.74721,0.155278,-0.566917,-0.267187,-0.521142,-0.575451,0.0975429,0.196242,0.726612,1.77767,-0.742322,0.171378,-0.654783,0.394391,0.0881478,-0.799524,1.63504,-0.37591,-0.97998,-0.644045,0.139683,0.170252,0.523916,0.64546,0.174837,-0.566917,-0.267187,-0.521142,-0.575451,0.0975429,0.196242,0.726612,1.77767,-0.742322,0.171378,-0.654783,0.394391,0.0881478,-0.799524,1.63504,-0.37591,-0.97998,-0.644045,0.139683,0.170252,0.523916,0.64546,0.174837,-0.613911,0.613911
-100.451,0.984621,0.151695,5,31,0,121.456,2.15931,2.83277,1.26059,1.35794,0.724374,1.67745,1.08973,0.654491,3.25255,1.7434,0.915735,0.922031,1.61592,1.31014,1.92764,0.759986,1.67749,0.406784,2.6927,0.421128,1.96213,0.571262,1.59204,0.222602,-0.523305,-0.402841,-0.668126,-0.360931,0.715592,-0.196795,0.565151,1.44999,-0.271334,0.182685,-0.188062,-0.411112,0.270486,-0.720085,0.84419,-0.570801,-0.971207,-0.527809,0.274962,0.687748,0.665562,-0.114171,0.223407,-0.523305,-0.402841,-0.668126,-0.360931,0.715592,-0.196795,0.565151,1.44999,-0.271334,0.182685,-0.188062,-0.411112,0.270486,-0.720085,0.84419,-0.570801,-0.971207,-0.527809,0.274962,0.687748,0.665562,-0.114171,0.223407,0.0468034,-0.0468034
-101.569,0.877752,0.151695,4,15,0,122.317,0.855027,0.871435,0.303894,0.781031,1.15364,0.459297,1.01352,0.540843,2.62238,1.29948,0.390048,0.453496,1.3448,0.826588,2.71561,1.26425,0.901013,0.543045,0.391956,0.235074,2.38262,1.47651,2.12023,2.43466,-0.732915,-0.510452,1.62522,-0.117086,0.272935,-0.60168,0.137158,0.896814,-0.431745,0.474611,-0.686628,0.253861,-0.401254,-0.988635,0.309611,0.0220762,-1.26398,0.49519,-0.370344,1.03348,0.0374375,0.487604,0.151964,-0.732915,-0.510452,1.62522,-0.117086,0.272935,-0.60168,0.137158,0.896814,-0.431745,0.474611,-0.686628,0.253861,-0.401254,-0.988635,0.309611,0.0220762,-1.26398,0.49519,-0.370344,1.03348,0.0374375,0.487604,0.151964,-0.0932502,0.0932502
-106.65,0.970078,0.151695,5,31,0,122.838,1.66211,1.55373,0.144221,7.30454,0.678375,1.72066,1.09807,0.757163,0.768586,7.43921,2.13955,1.46547,1.27064,1.3927,0.708366,0.709379,0.748541,1.06552,0.084566,0.945357,2.75814,3.90335,1.34126,0.348294,0.461716,-0.384806,-0.311515,-0.361372,-1.56755,1.68341,0.679475,0.812473,-0.659125,0.331976,-0.173618,1.50797,-0.256005,-0.235454,0.587224,-1.58818,-0.0410923,-0.181936,-0.83182,-0.561551,1.59116,1.43854,-0.435262,0.461716,-0.384806,-0.311515,-0.361372,-1.56755,1.68341,0.679475,0.812473,-0.659125,0.331976,-0.173618,1.50797,-0.256005,-0.235454,0.587224,-1.58818,-0.0410923,-0.181936,-0.83182,-0.561551,1.59116,1.43854,-0.435262,-1.50468,1.50468
-114.241,0.978647,0.151695,5,31,0,133.85,4.22541,0.866468,0.0999456,1.34059,0.887923,1.60398,0.557139,0.547711,1.20295,1.43999,1.24158,2.09723,0.518998,0.874108,0.642291,0.0367918,4.16942,1.43602,0.816335,0.754875,4.07609,2.18948,0.660368,0.139462,0.166596,-0.467234,-0.216556,0.496419,-0.160263,-0.825744,1.0454,0.759983,-0.365988,1.83325,0.67418,0.110407,-0.570665,-1.40577,0.755714,-1.70603,-0.195557,1.45196,-2.11384,1.85985,1.27352,-0.0771953,-0.988365,0.166596,-0.467234,-0.216556,0.496419,-0.160263,-0.825744,1.0454,0.759983,-0.365988,1.83325,0.67418,0.110407,-0.570665,-1.40577,0.755714,-1.70603,-0.195557,1.45196,-2.11384,1.85985,1.27352,-0.0771953,-0.988365,-1.33406,1.33406
-107.632,0.99838,0.151695,5,31,0,135.419,1.73838,1.14761,0.0472777,7.91986,0.979551,2.71451,0.541557,0.251405,1.21631,3.49778,0.937228,1.65905,1.09002,0.605829,1.83137,0.132261,1.23779,0.181733,0.0659606,0.447002,3.5475,1.93073,1.59986,0.36016,1.15856,-0.651764,-1.45407,0.549231,-0.672039,0.0354742,0.0385171,0.891374,0.0797663,1.56337,0.626992,1.58534,-0.666063,-0.961374,-0.33549,-1.5284,-0.738969,1.52643,-1.37945,0.817872,1.27152,1.35143,0.0873665,1.15856,-0.651764,-1.45407,0.549231,-0.672039,0.0354742,0.0385171,0.891374,0.0797663,1.56337,0.626992,1.58534,-0.666063,-0.961374,-0.33549,-1.5284,-0.738969,1.52643,-1.37945,0.817872,1.27152,1.35143,0.0873665,-3.19561,3.19561
-100.745,0.807768,0.151695,5,31,0,130.071,1.71842,2.09124,0.456495,0.958464,2.29239,0.350107,1.07554,0.64571,3.34666,2.79349,0.875402,1.36835,0.893206,2.03464,1.26797,0.501975,0.439189,4.45833,0.958028,1.7832,1.68417,2.71916,1.37048,0.119243,-0.631739,-0.222867,-0.0192484,0.142567,-0.0953521,-0.0500111,1.20433,1.07677,0.303092,0.364003,-0.203764,0.235283,0.0491895,-0.484571,1.08966,-1.53706,-0.0620827,0.202054,-0.904593,0.219422,0.655351,0.392048,-0.383165,-0.631739,-0.222867,-0.0192484,0.142567,-0.0953521,-0.0500111,1.20433,1.07677,0.303092,0.364003,-0.203764,0.235283,0.0491895,-0.484571,1.08966,-1.53706,-0.0620827,0.202054,-0.904593,0.219422,0.655351,0.392048,-0.383165,-1.33932,1.33932
-101.845,0.988778,0.151695,5,31,0,125.211,1.76892,1.33934,0.13442,2.82154,0.937186,0.247149,0.703622,1.53608,0.859927,3.65471,1.14909,0.632961,1.4047,1.21371,0.98309,0.474279,0.846596,0.0497984,0.332909,0.363523,2.97571,1.25717,3.71533,1.06547,0.576628,0.287828,0.00946397,-0.381509,0.0969705,0.297846,-0.269732,0.410117,0.130375,0.752208,-0.11136,0.785921,0.294092,-0.573075,0.962804,-1.03024,-0.355587,-1.24584,-1.06134,0.0520589,1.46444,0.0568303,0.429713,0.576628,0.287828,0.00946397,-0.381509,0.0969705,0.297846,-0.269732,0.410117,0.130375,0.752208,-0.11136,0.785921,0.294092,-0.573075,0.962804,-1.03024,-0.355587,-1.24584,-1.06134,0.0520589,1.46444,0.0568303,0.429713,-1.57862,1.57862
-101.306,0.981379,0.151695,5,31,0,123.621,1.8515,1.2972,0.148393,2.971,1.07147,0.264908,0.766326,1.59948,0.864476,2.62112,1.21296,0.910787,1.30223,1.06065,1.19234,0.498987,1.07399,0.0822306,0.332995,0.312016,2.53719,1.3989,3.7466,1.19337,0.458929,0.253742,-0.0368057,-0.354944,0.17472,0.182481,-0.21036,0.205812,0.206872,0.937591,-0.0827237,0.718871,0.416184,-0.341362,0.867102,-0.880578,-0.454159,-1.7631,-0.639631,0.132068,1.42842,-0.0474286,0.430294,0.458929,0.253742,-0.0368057,-0.354944,0.17472,0.182481,-0.21036,0.205812,0.206872,0.937591,-0.0827237,0.718871,0.416184,-0.341362,0.867102,-0.880578,-0.454159,-1.7631,-0.639631,0.132068,1.42842,-0.0474286,0.430294,-1.60199,1.60199
-103.839,0.917794,0.151695,5,31,0,124.155,0.584302,3.39802,0.447878,1.04405,0.913881,1.76756,0.949503,0.338656,4.40249,2.22249,0.666653,1.3428,0.988321,3.39486,1.29419,0.404656,2.00174,1.41392,0.524066,0.289646,2.22274,1.31946,1.14331,0.116859,-0.914466,-0.0499499,-0.83453,0.0401992,-0.0362798,-0.549207,0.652454,2.10274,-0.0691294,0.0836519,-0.404189,-0.273764,0.34572,0.0391877,1.30637,-1.24438,-0.219688,0.463942,-1.42956,0.653473,0.306018,0.727455,0.479334,-0.914466,-0.0499499,-0.83453,0.0401992,-0.0362798,-0.549207,0.652454,2.10274,-0.0691294,0.0836519,-0.404189,-0.273764,0.34572,0.0391877,1.30637,-1.24438,-0.219688,0.463942,-1.42956,0.653473,0.306018,0.727455,0.479334,-1.1754,1.1754
-104.489,0.980853,0.151695,5,31,0,127.718,1.38433,1.51161,0.269048,0.549498,3.40162,0.47884,0.934727,0.317201,1.96136,2.88825,1.16143,1.00449,1.71875,1.28386,2.25586,0.430855,1.05127,0.407974,0.531036,1.12363,2.66436,2.31299,5.23428,0.507301,0.117921,-0.218166,-1.09777,-0.88705,0.705958,0.31251,0.211857,1.94096,0.666441,1.08391,0.710106,-0.133419,0.143255,-1.15071,0.713244,-1.02555,-0.740688,-0.475862,-0.134832,-0.0917121,1.17251,0.224445,-0.458362,0.117921,-0.218166,-1.09777,-0.88705,0.705958,0.31251,0.211857,1.94096,0.666441,1.08391,0.710106,-0.133419,0.143255,-1.15071,0.713244,-1.02555,-0.740688,-0.475862,-0.134832,-0.0917121,1.17251,0.224445,-0.458362,-1.589,1.589
-106.287,0.956795,0.151695,5,31,0,126.925,3.64193,3.21313,0.557873,2.43748,0.759588,1.75712,0.808737,1.07697,0.764309,1.29893,1.04438,1.06769,1.48685,1.08591,0.692947,0.392783,0.559011,0.515223,0.947898,0.788277,1.51975,1.48325,0.707002,0.152086,0.952333,-0.0328231,1.15303,-0.51317,-0.523866,0.10141,0.326157,0.181442,-1.43115,0.337582,-0.0871672,0.556949,-0.253027,0.341103,-0.123233,-1.30981,-1.18683,1.36524,-0.676063,0.756364,1.18087,0.630504,-0.55375,0.952333,-0.0328231,1.15303,-0.51317,-0.523866,0.10141,0.326157,0.181442,-1.43115,0.337582,-0.0871672,0.556949,-0.253027,0.341103,-0.123233,-1.30981,-1.18683,1.36524,-0.676063,0.756364,1.18087,0.630504,-0.55375,-1.19209,1.19209
-103.853,0.987689,0.151695,5,31,0,128.824,1.9588,2.7617,0.291812,2.59703,0.45122,1.37147,0.785095,1.08326,0.997382,1.07327,1.26949,1.222,1.30647,1.52741,0.934225,0.341847,0.354646,0.368415,0.819909,0.704783,1.32609,1.85616,0.924306,0.136988,0.863521,0.294039,1.23364,-0.539244,-0.502255,-0.0562132,0.324004,0.371724,-1.55442,0.0317887,-0.213313,0.870012,-0.118186,0.13192,-0.128977,-1.09015,-0.894031,0.654512,-0.771723,0.849597,1.4509,0.18418,-0.544838,0.863521,0.294039,1.23364,-0.539244,-0.502255,-0.0562132,0.324004,0.371724,-1.55442,0.0317887,-0.213313,0.870012,-0.118186,0.13192,-0.128977,-1.09015,-0.894031,0.654512,-0.771723,0.849597,1.4509,0.18418,-0.544838,-0.846491,0.846491
-104.679,0.978605,0.151695,5,31,0,125.18,0.931079,1.35662,0.3036,0.253333,4.46899,1.03789,1.06427,0.288971,1.73224,3.10948,1.71123,0.623511,0.932817,1.36368,2.05436,0.491196,4.14749,1.57909,0.571262,1.31567,2.03986,2.14399,1.627,0.650918,-0.212061,0.0726577,0.925868,-0.622172,-0.195914,1.10031,-0.108573,0.846498,-0.105676,0.853068,0.904454,-0.118522,-0.400349,-1.41018,0.290671,-0.940673,-0.806384,0.398563,-0.429256,-0.166527,-0.148289,1.03768,0.147587,-0.212061,0.0726577,0.925868,-0.622172,-0.195914,1.10031,-0.108573,0.846498,-0.105676,0.853068,0.904454,-0.118522,-0.400349,-1.41018,0.290671,-0.940673,-0.806384,0.398563,-0.429256,-0.166527,-0.148289,1.03768,0.147587,-0.912777,0.912777
-101.54,0.966921,0.151695,5,31,0,125.172,0.78068,1.53802,0.42093,2.34409,0.385453,1.22787,1.5315,1.17,1.90011,2.89596,0.864985,0.723372,1.37535,1.00267,1.23745,0.315613,0.512502,0.18884,0.865756,0.494307,1.245,2.28526,1.922,0.233046,-0.327076,-0.453294,-0.488927,-0.438892,-0.259584,-0.303698,0.602108,0.838545,-0.717748,0.308631,-0.747458,0.121084,0.114463,0.0985294,0.743909,-1.08684,0.0975662,-0.414242,-0.447622,2.85922,1.76067,0.140537,-0.699066,-0.327076,-0.453294,-0.488927,-0.438892,-0.259584,-0.303698,0.602108,0.838545,-0.717748,0.308631,-0.747458,0.121084,0.114463,0.0985294,0.743909,-1.08684,0.0975662,-0.414242,-0.447622,2.85922,1.76067,0.140537,-0.699066,-1.30082,1.30082
-101.218,0.87313,0.151695,5,31,0,127.243,0.736699,1.90035,0.225472,0.727811,1.25163,1.03985,0.849941,0.42294,1.40175,2.2792,0.703646,0.482328,1.02333,1.84888,1.41259,1.05048,2.40234,0.997663,0.380553,1.38183,2.22872,1.86204,1.32154,0.433636,-0.979606,-0.0131715,1.24315,-1.48905,0.105449,0.696321,0.0559473,0.869155,-0.0578114,0.360003,1.37577,-0.0840696,0.183842,-0.778788,0.29594,-1.24836,-0.50701,1.03201,-0.449037,0.330143,-0.242385,0.484663,0.523155,-0.979606,-0.0131715,1.24315,-1.48905,0.105449,0.696321,0.0559473,0.869155,-0.0578114,0.360003,1.37577,-0.0840696,0.183842,-0.778788,0.29594,-1.24836,-0.50701,1.03201,-0.449037,0.330143,-0.242385,0.484663,0.523155,-1.70626,1.70626
-102.733,0.993081,0.151695,5,31,0,127.46,1.88415,1.22998,0.250469,1.60962,0.708018,0.796245,1.54957,0.963174,2.03469,0.83285,0.932855,1.14731,2.20083,1.59479,1.04347,0.433092,0.429442,1.21917,1.23581,0.928034,3.15061,1.16223,1.55191,1.21912,-0.609767,-0.598842,0.674065,-0.488861,-0.36523,-0.647626,0.814072,0.490815,-0.462548,0.0232679,-1.20122,-0.243796,0.0816521,-0.169242,1.57493,0.25472,-1.18734,0.262265,-0.630793,1.17395,2.63252,0.200632,-0.194088,-0.609767,-0.598842,0.674065,-0.488861,-0.36523,-0.647626,0.814072,0.490815,-0.462548,0.0232679,-1.20122,-0.243796,0.0816521,-0.169242,1.57493,0.25472,-1.18734,0.262265,-0.630793,1.17395,2.63252,0.200632,-0.194088,-1.38355,1.38355
-109.385,0.984429,0.151695,5,31,0,130.515,1.0745,1.21376,0.297372,1.02004,2.42604,0.723236,1.37252,0.738721,2.15539,2.33034,0.350656,0.792779,0.893352,1.89556,1.08011,0.802062,0.230379,0.620557,0.74235,0.851805,2.30996,1.4211,1.77869,0.411205,-0.739978,0.75546,0.339509,-1.46142,0.125694,0.339838,-0.411872,2.14575,-0.524627,0.62489,0.661053,0.00430042,0.523607,-0.246428,0.126492,-0.970073,-0.506537,0.158332,0.205183,0.164685,-0.398265,0.254649,-0.0914657,-0.739978,0.75546,0.339509,-1.46142,0.125694,0.339838,-0.411872,2.14575,-0.524627,0.62489,0.661053,0.00430042,0.523607,-0.246428,0.126492,-0.970073,-0.506537,0.158332,0.205183,0.164685,-0.398265,0.254649,-0.0914657,-1.07878,1.07878
-105.514,0.977658,0.151695,5,31,0,126.007,1.96215,1.29279,0.197804,1.83792,1.54535,1.10462,0.459322,0.60968,3.44269,1.15625,1.38776,1.60701,1.52763,0.533882,1.76643,0.436871,0.587405,1.18466,0.665805,0.893859,3.00468,0.716066,2.10862,0.330775,-0.354528,-0.252551,-0.314182,-0.592387,-0.118745,-0.456866,0.525897,0.14225,0.21038,0.0979177,-0.126769,-0.28386,0.481785,0.32118,1.00449,-0.267124,-1.05893,-0.358264,-1.58431,0.888562,2.36536,0.441425,0.209883,-0.354528,-0.252551,-0.314182,-0.592387,-0.118745,-0.456866,0.525897,0.14225,0.21038,0.0979177,-0.126769,-0.28386,0.481785,0.32118,1.00449,-0.267124,-1.05893,-0.358264,-1.58431,0.888562,2.36536,0.441425,0.209883,-0.920611,0.920611
-105.93,0.998793,0.151695,5,31,0,126.687,1.44108,1.81086,0.316497,1.67622,3.24435,1.05529,2.13312,0.43293,1.71521,1.03646,0.122166,1.30309,1.26108,1.67939,1.68719,0.495567,0.35779,0.597776,0.386163,0.434426,2.24918,0.945058,2.21748,0.490928,0.180688,-0.238975,-0.674907,0.469128,0.590679,0.358196,-0.300904,1.20414,0.575133,0.712612,-1.04661,0.232522,-0.864965,-1.35242,0.960984,-1.622,-0.752837,0.444432,-0.359149,1.0115,1.28047,0.0458344,0.0780425,0.180688,-0.238975,-0.674907,0.469128,0.590679,0.358196,-0.300904,1.20414,0.575133,0.712612,-1.04661,0.232522,-0.864965,-1.35242,0.960984,-1.622,-0.752837,0.444432,-0.359149,1.0115,1.28047,0.0458344,0.0780425,-0.9316,0.9316
-103.837,0.994699,0.151695,5,31,0,123.8,1.79604,1.77899,0.384998,2.32454,2.90705,0.943642,2.01659,0.415956,1.71885,1.06622,0.0759424,1.34162,1.04207,1.79652,1.48815,0.509356,0.559941,0.600924,0.341373,0.464363,2.37155,0.961474,1.82538,0.538831,0.356309,-0.151238,-0.510346,0.418312,0.437196,0.260302,-0.176481,1.37292,0.55929,0.583358,-1.01761,0.531189,-0.807246,-1.42148,0.928755,-1.62156,-0.875129,0.648332,-0.230235,1.32207,1.15192,0.035554,-0.0597129,0.356309,-0.151238,-0.510346,0.418312,0.437196,0.260302,-0.176481,1.37292,0.55929,0.583358,-1.01761,0.531189,-0.807246,-1.42148,0.928755,-1.62156,-0.875129,0.648332,-0.230235,1.32207,1.15192,0.035554,-0.0597129,-1.73446,1.73446
-97.8615,0.957134,0.151695,5,31,0,131.708,0.857039,1.5791,0.662114,1.06485,0.551736,0.869759,1.18373,1.07527,2.06452,1.50112,1.27099,0.634684,2.08977,0.970806,1.35933,0.550237,1.14033,1.99357,1.52864,1.77027,1.67166,0.931155,1.43617,0.126471,-0.562223,-0.698804,0.146397,-0.536889,-0.610648,1.33163,0.70558,0.683555,-0.727636,0.131664,-0.103571,-0.228888,1.06495,-0.393543,0.921227,-0.797194,-0.988013,0.544048,-0.859012,0.230694,0.724298,0.459722,-0.333853,-0.562223,-0.698804,0.146397,-0.536889,-0.610648,1.33163,0.70558,0.683555,-0.727636,0.131664,-0.103571,-0.228888,1.06495,-0.393543,0.921227,-0.797194,-0.988013,0.544048,-0.859012,0.230694,0.724298,0.459722,-0.333853,-0.103494,0.103494
